,page_title,article_sentences,page_url
356,Internal audit,Difference from internal auditor Internal auditors who are members of a professional organization would be subject to the same code of ethics and professional code of conduct as applicable to external auditors.,https://en.wikipedia.org/wiki/External_auditor
357,Internal audit,"They differ, however, primarily in their relationship to the entities they audit.",https://en.wikipedia.org/wiki/External_auditor
358,Internal audit,"Internal auditors, though generally independent of the activities they audit, are part of the organization they audit, and report to management.",https://en.wikipedia.org/wiki/External_auditor
359,Internal audit,"Typically, internal auditors are employees of the entity, though in some cases the function may be outsourced.",https://en.wikipedia.org/wiki/External_auditor
360,Internal audit,"The internal auditor's primary responsibility is appraising an entity's risk management strategy and practices, management (including IT) control frameworks and governance processes.",https://en.wikipedia.org/wiki/External_auditor
361,Internal audit,They are also responsible for the internal control procedures of an organization and the prevention of fraud.,https://en.wikipedia.org/wiki/External_auditor
362,Internal audit,"Detection of fraud If an external auditor detects fraud, it is their responsibility to bring it to the management's attention and consider withdrawing from the engagement if management does not take appropriate actions.",https://en.wikipedia.org/wiki/External_auditor
363,Internal audit,"Normally, external auditors review the entity's information technology control procedures when assessing its overall internal controls.",https://en.wikipedia.org/wiki/External_auditor
364,Internal audit,"They must also investigate any material issues raised by inquiries from professional or regulatory authorities, such as the local taxing authority.",https://en.wikipedia.org/wiki/External_auditor
365,Internal audit,External Auditors' Liability to Third Parties Auditors may be liable to 3rd parties who are damaged by making decisions based on information in audited reports.,https://en.wikipedia.org/wiki/External_auditor
366,Internal audit,This risk of auditors' liability to third parties is limited by the doctrine of privity.,https://en.wikipedia.org/wiki/External_auditor
367,Internal audit,"An investor or creditor, for instance, can not generally sue an auditor for giving a favorable opinion, even if that opinion was knowingly given in error.",https://en.wikipedia.org/wiki/External_auditor
368,Internal audit,"The extent of liability to 3rd parties is established (in general) by 3 accepted standards: Ultramares, restatement, and foreseeability.",https://en.wikipedia.org/wiki/External_auditor
369,Internal audit,"Under the Ultramares doctrine, auditors are only liable to 3rd parties who are specifically named.",https://en.wikipedia.org/wiki/External_auditor
370,Internal audit,"The Restatement Standard opens up their liability to named ""classes"" of individuals.",https://en.wikipedia.org/wiki/External_auditor
371,Internal audit,"The foreseeability standard puts accountants at the most risk of liability, by allowing anyone who might be reasonably foreseen to rely on an auditor's reports to sue for damages sustained by relying on material information.",https://en.wikipedia.org/wiki/External_auditor
372,Internal audit,"While the Ultramares doctrine is the majority rule, (to the relief of many new and budding accountants pursuing an auditing career!",https://en.wikipedia.org/wiki/External_auditor
373,Internal audit,) the restatement standard is preferred in several states and is growing in popularity.,https://en.wikipedia.org/wiki/External_auditor
374,Internal audit,The foreseeability standard will not likely be widely adopted anytime soon because the cost (time and financial) of litigation would be enormous.,https://en.wikipedia.org/wiki/External_auditor
375,Internal audit,"CFOs, company accountants, and other employees are not provided the same luxuries of the doctrine of privity.",https://en.wikipedia.org/wiki/External_auditor
376,Internal audit,Their material actions and statements open them (and their companies) up to liability from third parties damaged by relying on these statements.,https://en.wikipedia.org/wiki/External_auditor
377,Internal audit,See also AuditAuditor's reportAttestation (disambiguation)Financial auditSingle AuditBoard of Audit (Japan)International Organization of Supreme Audit Institutions References  External links Typical organization standards for external auditorsDiscussion of the Sarbanes-Oxley Act in relation to exter,https://en.wikipedia.org/wiki/External_auditor
378,Internal control,"Internal control, as defined by accounting and auditing, is a process for assuring of an organization's objectives in operational effectiveness and efficiency, reliable financial reporting, and compliance with laws, regulations and policies.",https://en.wikipedia.org/wiki/Internal_control
379,Internal control,"A broad concept, internal control involves everything that controls risks to an organization.",https://en.wikipedia.org/wiki/Internal_control
380,Internal control,"It is a means by which an organization's resources are directed, monitored, and measured.",https://en.wikipedia.org/wiki/Internal_control
381,Internal control,"It plays an important role in detecting and preventing fraud and protecting the organization's resources, both physical (e.g., machinery and property) and intangible (e.g., reputation or intellectual property such as trademarks).",https://en.wikipedia.org/wiki/Internal_control
382,Internal control,"At the organizational level, internal control objectives relate to the reliability of financial reporting, timely feedback on the achievement of operational or strategic goals, and compliance with laws and regulations.",https://en.wikipedia.org/wiki/Internal_control
383,Internal control,"At the specific transaction level, internal controls refers to the actions taken to achieve a specific objective (e.g., how to ensure the organization's payments to third parties are for valid services rendered.",https://en.wikipedia.org/wiki/Internal_control
384,Internal control,") Internal control procedures reduce process variation, leading to more predictable outcomes.",https://en.wikipedia.org/wiki/Internal_control
385,Internal control,"Internal control is a key element of the Foreign Corrupt Practices Act (FCPA) of 1977 and the Sarbanes–Oxley Act of 2002, which required improvements in internal control in United States public corporations.",https://en.wikipedia.org/wiki/Internal_control
386,Internal control,Internal controls within business entities are also referred to as operational controls.,https://en.wikipedia.org/wiki/Internal_control
387,Internal control,"The main controls in place are sometimes referred to as ""key financial controls"" (KFCs).",https://en.wikipedia.org/wiki/Internal_control
388,Internal control,Early history of internal control Internal controls have existed from ancient times.,https://en.wikipedia.org/wiki/Internal_control
389,Internal control,"In Hellenistic Egypt there was a dual administration, with one set of bureaucrats charged with collecting taxes and another with supervising them.",https://en.wikipedia.org/wiki/Internal_control
390,Internal control,"In the Republic of China, the Supervising Authority (检察院; pinyin: Jiǎnchá Yùan), one of the five branches of government, is an investigatory agency that monitors the other branches of government.",https://en.wikipedia.org/wiki/Internal_control
391,Internal control,"Definitions There are many definitions of internal control, as it affects the various constituencies (stakeholders) of an organization in various ways and at different levels of aggregation.",https://en.wikipedia.org/wiki/Internal_control
392,Internal control,"Under the COSO Internal Control-Integrated Framework, a widely used framework in not only the United States but around the world, internal control is broadly defined as a process, effected by an entity's board of directors, management, and other personnel, designed to provide reasonable assurance regarding the achievement of objectives relating to operations, reporting, and compliance.",https://en.wikipedia.org/wiki/Internal_control
393,Internal control,"COSO defines internal control as having five components:Control Environment-sets the tone for the organization, influencing the control consciousness of its people.",https://en.wikipedia.org/wiki/Internal_control
394,Internal control,It is the foundation for all other components of internal control.,https://en.wikipedia.org/wiki/Internal_control
395,Internal control,"Risk Assessment-the identification and analysis of relevant risks to the achievement of objectives, forming a basis for how the risks should be managedInformation and Communication-systems or processes that support the identification, capture, and exchange of information in a form and time frame that enable people to carry out their responsibilitiesControl Activities-the policies and procedures that help ensure management directives are carried out.",https://en.wikipedia.org/wiki/Internal_control
396,Internal control,Monitoring-processes used to assess the quality of internal control performance over time.,https://en.wikipedia.org/wiki/Internal_control
397,Internal control,"The COSO definition relates to the aggregate control system of the organization, which is composed of many individual control procedures.",https://en.wikipedia.org/wiki/Internal_control
398,Internal control,"Discrete control procedures, or controls are defined by the SEC as: ""...a specific set of policies, procedures, and activities designed to meet an objective.",https://en.wikipedia.org/wiki/Internal_control
399,Internal control,A control may exist within a designated function or activity in a process.,https://en.wikipedia.org/wiki/Internal_control
400,Internal control,"A control’s impact ... may be entity-wide or specific to an account balance, class of transactions or application.",https://en.wikipedia.org/wiki/Internal_control
401,Internal control,"Controls have unique characteristics – for example, they can be: automated or manual; reconciliations; segregation of duties; review and approval authorizations; safeguarding and accountability of assets; preventing or detecting error or fraud.",https://en.wikipedia.org/wiki/Internal_control
402,Internal control,"Controls within a process may consist of financial reporting controls and operational controls (that is, those designed to achieve operational objectives)"".",https://en.wikipedia.org/wiki/Internal_control
403,Internal control,"Context More generally, setting objectives, budgets, plans and other expectations establish criteria for control.",https://en.wikipedia.org/wiki/Internal_control
404,Internal control,"Control itself exists to keep performance or a state of affairs within what is expected, allowed or accepted.",https://en.wikipedia.org/wiki/Internal_control
405,Internal control,Control built within a process is internal in nature.,https://en.wikipedia.org/wiki/Internal_control
406,Internal control,"It takes place with a combination of interrelated components – such as social environment effecting behavior of employees, information necessary in control, and policies and procedures.",https://en.wikipedia.org/wiki/Internal_control
407,Internal control,Internal control structure is a plan determining how internal control consists of these elements.,https://en.wikipedia.org/wiki/Internal_control
408,Internal control,The concepts of corporate governance also heavily rely on the necessity of internal controls.,https://en.wikipedia.org/wiki/Internal_control
409,Internal control,Internal controls help ensure that processes operate as designed and that risk responses (risk treatments) in risk management are carried out (COSO II).,https://en.wikipedia.org/wiki/Internal_control
410,Internal control,"In addition, there needs to be in place circumstances ensuring that the aforementioned procedures will be performed as intended: right attitudes, integrity and competence, and monitoring by managers.",https://en.wikipedia.org/wiki/Internal_control
411,Internal control,"Roles and responsibilities in internal control According to the COSO Framework, everyone in an organization has responsibility for internal control to some extent.",https://en.wikipedia.org/wiki/Internal_control
412,Internal control,Virtually all employees produce information used in the internal control system or take other actions needed to affect control.,https://en.wikipedia.org/wiki/Internal_control
413,Internal control,"Also, all personnel should be responsible for communicating upward problems in operations, non-compliance with the code of conduct, or other policy violations or illegal actions.",https://en.wikipedia.org/wiki/Internal_control
414,Internal control,Each major entity in corporate governance has a particular role to play:= Management =The Chief Executive Officer (the top manager) of the organization has overall responsibility for designing and implementing effective internal control.,https://en.wikipedia.org/wiki/Internal_control
415,Internal control,"More than any other individual, the chief executive sets the ""tone at the top"" that affects integrity and ethics and other factors of a positive control environment.",https://en.wikipedia.org/wiki/Internal_control
416,Internal control,"In a large company, the chief executive fulfills this duty by providing leadership and direction to senior managers and reviewing the way they're controlling the business.",https://en.wikipedia.org/wiki/Internal_control
417,Internal control,"Senior managers, in turn, assign responsibility for establishment of more specific internal control policies and procedures to personnel responsible for the unit's functions.",https://en.wikipedia.org/wiki/Internal_control
418,Internal control,"In a smaller entity, the influence of the chief executive, often an owner-manager, is usually more direct.",https://en.wikipedia.org/wiki/Internal_control
419,Internal control,"In any event, in a cascading responsibility, a manager is effectively a chief executive of his or her sphere of responsibility.",https://en.wikipedia.org/wiki/Internal_control
420,Internal control,"Of particular significance are financial officers and their staffs, whose control activities cut across, as well as up and down, the operating and other units of an enterprise.",https://en.wikipedia.org/wiki/Internal_control
421,Internal control,"= Board of directors =Management is accountable to the board of directors, which provides governance, guidance and oversight.",https://en.wikipedia.org/wiki/Internal_control
422,Internal control,"Effective board members are objective, capable and inquisitive.",https://en.wikipedia.org/wiki/Internal_control
423,Internal control,"They also have a knowledge of the entity's activities and environment, and commit the time necessary to fulfil their board responsibilities.",https://en.wikipedia.org/wiki/Internal_control
424,Internal control,"Management may be in a position to override controls and ignore or stifle communications from subordinates, enabling a dishonest management which intentionally misrepresents results to cover its tracks.",https://en.wikipedia.org/wiki/Internal_control
425,Internal control,"A strong, active board, particularly when coupled with effective upward communications channels and capable financial, legal and internal audit functions, is often best able to identify and correct such a problem.",https://en.wikipedia.org/wiki/Internal_control
426,Internal control,Audit roles and responsibilities = Auditors =The internal auditors and external auditors of the organization also measure the effectiveness of internal control through their efforts.,https://en.wikipedia.org/wiki/Internal_control
427,Internal control,"They assess whether the controls are properly designed, implemented and working effectively, and make recommendations on how to improve internal control.",https://en.wikipedia.org/wiki/Internal_control
428,Internal control,"They may also review Information technology controls, which relate to the IT systems of the organization.",https://en.wikipedia.org/wiki/Internal_control
429,Internal control,"To provide reasonable assurance that internal controls involved in the financial reporting process are effective, they are tested by the external auditor (the organization's public accountants), who are required to opine on the internal controls of the company and the reliability of its financial reporting.",https://en.wikipedia.org/wiki/Internal_control
430,Internal control,"= Audit committee =The role and the responsibilities of the audit committee, in general terms, are to: (a) Discuss with management, internal and external auditors and major stakeholders the quality and adequacy of the organization’s internal controls system and risk management process, and their effectiveness and outcomes, and meet regularly and privately with the Director of Internal Audit; (b) Review and discuss with management and the external auditors and approve the audited financial statements of the organization and make a recommendation regarding inclusion of those financial statements in any public filing.",https://en.wikipedia.org/wiki/Internal_control
431,Internal control,"Also review with management and the independent auditor the effect of regulatory and accounting initiatives as well as off-balance sheet issues in the organization’s financial statements; (c) Review and discuss with management the types of information to be disclosed and the types of presentations to be made with respect to the Company's earning press release and financial information and earnings guidance provided to analysts and rating agencies; (d) Confirm the scope of audits to be performed by the external and internal auditors, monitor progress and review results and review fees and expenses.",https://en.wikipedia.org/wiki/Internal_control
432,Internal control,"Review significant findings or unsatisfactory internal audit reports, or audit problems or difficulties encountered by the external independent auditor.",https://en.wikipedia.org/wiki/Internal_control
433,Internal control,"Monitor management's response to all audit findings; (e) Manage complaints concerning accounting, internal accounting controls or auditing matters; (f) Receive regular reports from the Chief Executive Officer, Chief Financial Officer and the Company's other Control Committees regarding deficiencies in the design or operation of internal controls and any fraud that involves management or other employees with a significant role in internal controls; and (g) Support management in resolving conflicts of interest.",https://en.wikipedia.org/wiki/Internal_control
434,Internal control,Monitor the adequacy of the organization’s internal controls and ensure that all fraud cases are acted upon.,https://en.wikipedia.org/wiki/Internal_control
435,Internal control,"= Personnel benefits committee =The role and the responsibilities of the personnel benefits, in general terms, are to: (a) Approve and oversee administration of the Company's Executive Compensation Program; (b) Review and approve specific compensation matters for the Chief Executive Officer, Chief Operating Officer (if applicable), Chief Financial Officer, General Counsel, Senior Human Resources Officer, Treasurer, Director, Corporate Relations and Management, and Company Directors; (c) Review, as appropriate, any changes to compensation matters for the officers listed above with the Board; and (d)Review and monitor all human-resource related performance and compliance activities and reports, including the performance management system.",https://en.wikipedia.org/wiki/Internal_control
436,Internal control,They also ensure that benefit-related performance measures are properly used by the management of the organization.,https://en.wikipedia.org/wiki/Internal_control
437,Internal control,"= Operating staff =All staff members should be responsible for reporting problems of operations, monitoring and improving their performance, and monitoring non-compliance with the corporate policies and various professional codes, or violations of policies, standards, practices and procedures.",https://en.wikipedia.org/wiki/Internal_control
438,Internal control,Their particular responsibilities should be documented in their individual personnel files.,https://en.wikipedia.org/wiki/Internal_control
439,Internal control,In performance management activities they take part in all compliance and performance data collection and processing activities as they are part of various organizational units and may also be responsible for various compliance and operational-related activities of the organization.,https://en.wikipedia.org/wiki/Internal_control
440,Internal control,Staff and junior managers may be involved in evaluating the controls within their own organizational unit using a control self-assessment.,https://en.wikipedia.org/wiki/Internal_control
441,Internal control,= Continuous controls monitoring =Advances in technology and data analysis have led to the development of numerous tools which can automatically evaluate the effectiveness of internal controls.,https://en.wikipedia.org/wiki/Internal_control
442,Internal control,"Used in conjunction with continuous auditing, continuous controls monitoring provides assurance on financial information flowing through the business processes.",https://en.wikipedia.org/wiki/Internal_control
443,Internal control,= Auditing standards =There are laws and regulations on internal control related to financial reporting in a number of jurisdictions.,https://en.wikipedia.org/wiki/Internal_control
444,Internal control,In the U.S. these regulations are specifically established by Sections 404 and 302 of the Sarbanes-Oxley Act.,https://en.wikipedia.org/wiki/Internal_control
445,Internal control,Guidance on auditing these controls is specified inSSAE No.,https://en.wikipedia.org/wiki/Internal_control
446,Internal control,18 published by the American Institute of Certified Public Accountants (AICPA)Auditing Standard No.,https://en.wikipedia.org/wiki/Internal_control
447,Internal control,5 published by Public Company Accounting Oversight Board (PCAOB)SEC guidance which is further discussed in SOX 404 top-down risk assessment.,https://en.wikipedia.org/wiki/Internal_control
448,Internal control,"Limitations Internal control can provide reasonable, not absolute, assurance that the objectives of an organization will be met.",https://en.wikipedia.org/wiki/Internal_control
449,Internal control,"The concept of reasonable assurance implies a high degree of assurance, constrained by the costs and benefits of establishing incremental control procedures.",https://en.wikipedia.org/wiki/Internal_control
450,Internal control,Effective internal control implies the organization generates reliable financial reporting and substantially complies with the laws and regulations that apply to it.,https://en.wikipedia.org/wiki/Internal_control
451,Internal control,"However, whether an organization achieves operational and strategic objectives may depend on factors outside the enterprise, such as competition or technological innovation.",https://en.wikipedia.org/wiki/Internal_control
452,Internal control,"These factors are outside the scope of internal control; therefore, effective internal control provides only timely information or feedback on progress towards the achievement of operational and strategic objectives, but cannot guarantee their achievement.",https://en.wikipedia.org/wiki/Internal_control
453,Internal control,Describing internal controls Internal controls may be described in terms of:a) the pertinent objective or financial statement assertionb) the nature of the control activity itself.,https://en.wikipedia.org/wiki/Internal_control
454,Internal control,= Objective or assertions categorization =Assertions are representations by the management embodied in the financial statements.,https://en.wikipedia.org/wiki/Internal_control
455,Internal control,"For example, if a Financial Statement shows a balance of $1,000 worth of Fixed Assets, this implies that the management asserts that fixed assets actually exist as on the date of the financial statements, the valuation of which is worth exactly $1000 (based on historical cost or fair value depending on the reporting framework and standards) and the entity has complete right/obligation arising from such assets (e.g. if they are leased, it must be disclosed accordingly).",https://en.wikipedia.org/wiki/Internal_control
456,Internal control,Further such fixed assets must be disclosed and represented correctly in the financial statement according to the financial reporting framework applicable to the company.,https://en.wikipedia.org/wiki/Internal_control
457,Internal control,Controls may be defined against the particular financial statement assertion to which they relate.,https://en.wikipedia.org/wiki/Internal_control
458,Internal control,"There are five such assertions forming the acronym, ""PERCV,"" (pronounced, ""perceive""):Presentation and disclosure: Accounts and disclosures are properly described in the financial statements of the organization.",https://en.wikipedia.org/wiki/Internal_control
459,Internal control,Existence/Occurrence/Validity: Only valid or authorized transactions are processed.,https://en.wikipedia.org/wiki/Internal_control
460,Internal control,Rights and obligations: Assets are the rights of the organization and the liabilities are its obligations as of a given date.,https://en.wikipedia.org/wiki/Internal_control
461,Internal control,Completeness: All transactions are processed that should be.,https://en.wikipedia.org/wiki/Internal_control
462,Internal control,"Valuation: Transactions are valued accurately using the proper methodology, such as a specified means of computation or formula.",https://en.wikipedia.org/wiki/Internal_control
463,Internal control,"For example, a validity control objective might be: ""Payments are made only for authorized products and services received"".",https://en.wikipedia.org/wiki/Internal_control
464,Internal control,"A typical control procedure would be: ""The payable system compares the purchase order, receiving record, and vendor invoice prior to authorizing payment"".",https://en.wikipedia.org/wiki/Internal_control
465,Internal control,Management is responsible for implementing appropriate controls that apply to all transactions in their areas of responsibility.,https://en.wikipedia.org/wiki/Internal_control
466,Internal control,= Activity categorization =Control activities may also be explained by the type or nature of activity.,https://en.wikipedia.org/wiki/Internal_control
467,Internal control,"These include (but are not limited to):Segregation of duties – separating authorization, custody, and record keeping roles to prevent fraud or error by one person.",https://en.wikipedia.org/wiki/Internal_control
468,Internal control,Authorization of transactions – review of particular transactions by an appropriate person.,https://en.wikipedia.org/wiki/Internal_control
469,Internal control,Retention of records – maintaining documentation to substantiate transactions.,https://en.wikipedia.org/wiki/Internal_control
470,Internal control,Supervision or monitoring of operations – observation or review of ongoing operational activity.,https://en.wikipedia.org/wiki/Internal_control
471,Internal control,"Physical safeguards – usage of cameras, locks, physical barriers, etc.",https://en.wikipedia.org/wiki/Internal_control
472,Internal control,"to protect property, such as merchandise inventory.",https://en.wikipedia.org/wiki/Internal_control
473,Internal control,"Top-level reviews – analysis of actual results versus organizational goals or plans, periodic and regular operational reviews, metrics, and other key performance indicators (KPIs).",https://en.wikipedia.org/wiki/Internal_control
474,Internal control,"IT general controls – Controls related to: a) Security, to ensure access to systems and data is restricted to authorized personnel, such as usage of passwords and review of access logs; and b) Change management, to ensure program code is properly controlled, such as separation of production and test environments, system and user testing of changes prior to acceptance, and controls over migration of code into production.",https://en.wikipedia.org/wiki/Internal_control
475,Internal control,"IT application controls – Controls over information processing enforced by IT applications, such as edit checks to validate data entry, accounting for transactions in numerical sequences, and comparing file totals with control accounts.",https://en.wikipedia.org/wiki/Internal_control
476,Internal control,= Control precision =Control precision describes the alignment or correlation between a particular control procedure and a given control objective or risk.,https://en.wikipedia.org/wiki/Internal_control
477,Internal control,A control with direct impact on the achievement of an objective (or mitigation of a risk) is said to be more precise than one with indirect impact on the objective or risk.,https://en.wikipedia.org/wiki/Internal_control
478,Internal control,"Precision is distinct from sufficiency; that is, multiple controls with varying degrees of precision may be involved in achieving a control objective or mitigating a risk.",https://en.wikipedia.org/wiki/Internal_control
479,Internal control,Precision is an important factor in performing a SOX 404 top-down risk assessment.,https://en.wikipedia.org/wiki/Internal_control
480,Internal control,"After identifying specific financial reporting material misstatement risks, management and the external auditors are required to identify and test controls that mitigate the risks.",https://en.wikipedia.org/wiki/Internal_control
481,Internal control,This involves making judgments regarding both precision and sufficiency of controls required to mitigate the risks.,https://en.wikipedia.org/wiki/Internal_control
482,Internal control,Risks and controls may be entity-level or assertion-level under the PCAOB guidance.,https://en.wikipedia.org/wiki/Internal_control
483,Internal control,Entity-level controls are identified to address entity-level risks.,https://en.wikipedia.org/wiki/Internal_control
484,Internal control,"However, a combination of entity-level and assertion-level controls are typically identified to address assertion-level risks.",https://en.wikipedia.org/wiki/Internal_control
485,Internal control,The PCAOB set forth a three-level hierarchy for considering the precision of entity-level controls.,https://en.wikipedia.org/wiki/Internal_control
486,Internal control,Later guidance by the PCAOB regarding small public firms provided several factors to consider in assessing precision.,https://en.wikipedia.org/wiki/Internal_control
487,Internal control,Fraud and internal control Internal control plays an important role in the prevention and detection of fraud.,https://en.wikipedia.org/wiki/Internal_control
488,Internal control,"Under the Sarbanes-Oxley Act, companies are required to perform a fraud risk assessment and assess related controls.",https://en.wikipedia.org/wiki/Internal_control
489,Internal control,This typically involves identifying scenarios in which theft or loss could occur and determining if existing control procedures effectively manage the risk to an acceptable level.,https://en.wikipedia.org/wiki/Internal_control
490,Internal control,The risk that senior management might override important financial controls to manipulate financial reporting is also a key area of focus in fraud risk assessment.,https://en.wikipedia.org/wiki/Internal_control
491,Internal control,"The AICPA, IIA, and ACFE also sponsored a guide published during 2008 that includes a framework for helping organizations manage their fraud risk.",https://en.wikipedia.org/wiki/Internal_control
492,Internal control,Internal controls and process improvement Controls can be evaluated and improved to make a business operation run more effectively and efficiently.,https://en.wikipedia.org/wiki/Internal_control
493,Internal control,"For example, automating controls that are manual in nature can save costs and improve transaction processing.",https://en.wikipedia.org/wiki/Internal_control
494,Internal control,"If the internal control system is thought of by executives as only a means of preventing fraud and complying with laws and regulations, an important opportunity may be missed.",https://en.wikipedia.org/wiki/Internal_control
495,Internal control,"Internal controls can also be used to systematically improve businesses, particularly in regard to effectiveness and efficiency.",https://en.wikipedia.org/wiki/Internal_control
496,Internal control,See also Center for Audit QualityChief audit executive References  External links Organization of Supreme Audit Institutions (INTOSAI)Committee of Sponsoring Organizations of the Treadway Commission: Internal Control – Integrated Framework (1992)New York State Internal Control Association (NYSICA)Rafik Ouanouki1 and Alain April (2007).,https://en.wikipedia.org/wiki/Internal_control
497,Internal control,"""IT Process Conformance Measurement: A Sarbanes-Oxley Requirement"" (PDF).",https://en.wikipedia.org/wiki/Internal_control
498,Internal control,Proceedings of the IWSM - M,https://en.wikipedia.org/wiki/Internal_control
499,Controlled internal drug release,Controlled internal drug release (CIDR) devices are used in livestock for the synchronization of estrus.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
500,Controlled internal drug release,They are T-shaped devices with a silicone-coated nylon core.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
501,Controlled internal drug release,The silicone coating is impregnated with progesterone.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
502,Controlled internal drug release,CIDRs are inserted intra-vaginally using a specialized applicator.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
503,Controlled internal drug release,The flexible wings collapse for facilitated insertion and expand once placed appropriately within the vagina.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
504,Controlled internal drug release,The expansion of the wings retains its position; CIDRs have very high retention rates that may exceed 97%.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
505,Controlled internal drug release,A thin nylon tail remains exteriorized and is used for removal.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
506,Controlled internal drug release,"Once inserted, CIDRs provide slow-release administration of progesterone, which artificially extends the luteal phase.",https://en.wikipedia.org/wiki/Controlled_internal_drug_release
507,Controlled internal drug release,"Plasma progesterone levels rapidly increase upon insertion, and remain relatively consistent while in place.",https://en.wikipedia.org/wiki/Controlled_internal_drug_release
508,Controlled internal drug release,"Following CIDR removal, progesterone levels decrease rapidly.",https://en.wikipedia.org/wiki/Controlled_internal_drug_release
509,Controlled internal drug release,"Occasionally, vaginal irritation may occur.",https://en.wikipedia.org/wiki/Controlled_internal_drug_release
510,Controlled internal drug release,This is normal and does not impact the effectiveness of the device or the animal’s performance.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
511,Controlled internal drug release,"There are several types of CIDRs available, including CIDR-B for cattle, CIDR-S for sheep and CIDR-G for goats.",https://en.wikipedia.org/wiki/Controlled_internal_drug_release
512,Controlled internal drug release,"CIDRs are similar to the progesterone-releasing intravaginal device (PRID), also used for synchronization of estrous cycles in livestock.",https://en.wikipedia.org/wiki/Controlled_internal_drug_release
513,Controlled internal drug release,Uses CIDRs are approved for use in both beef cattle and dairy heifers in Canada and the United States.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
514,Controlled internal drug release,CIDRs contain 1.9g of progesterone in Canada and 1.38g in the United States.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
515,Controlled internal drug release,The CIDR-S is licensed for use in sheep and goats in New Zealand and Australia.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
516,Controlled internal drug release,"The CIDR-G is also suitable for use in ewes, lambs and goats.",https://en.wikipedia.org/wiki/Controlled_internal_drug_release
517,Controlled internal drug release,"= Oestrus synchronization = Cattle In cattle, CIDR-Bs are often used with synchronization protocols.",https://en.wikipedia.org/wiki/Controlled_internal_drug_release
518,Controlled internal drug release,"The product label typically indicates that, in conjunction with an appropriate synchronization protocol, CIDRs should be left in for 7 days.",https://en.wikipedia.org/wiki/Controlled_internal_drug_release
519,Controlled internal drug release,Ovsynch is a particular protocol that is often followed.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
520,Controlled internal drug release,"These estrus synchronization protocols allow Fixed Time Artificial Insemination to be used, giving herd managers more accurate control.",https://en.wikipedia.org/wiki/Controlled_internal_drug_release
521,Controlled internal drug release,The use of CIDRs with synchronization protocols helps improve reproductive performance by reducing the inefficiency associated with estrus detection.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
522,Controlled internal drug release,"Although there is variability in the response to estrus synchronization, studies show consistently high pregnancy rates following Fixed Time Artificial Insemination with CIDR synchronization of ovarian follicle development.",https://en.wikipedia.org/wiki/Controlled_internal_drug_release
523,Controlled internal drug release,"Sheep and goats Previously, intravaginal progestogen sponges were a common method of estrus manipulation in ewes.",https://en.wikipedia.org/wiki/Controlled_internal_drug_release
524,Controlled internal drug release,The development and success of CIDRs has increased their use in sheep and goats.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
525,Controlled internal drug release,"Unlike intravaginal progestogen sponges, CIDRs do not absorb or impede drainage of natural vaginal secretions, offering a cleaner method of delivery.",https://en.wikipedia.org/wiki/Controlled_internal_drug_release
526,Controlled internal drug release,"They also allow administration of a natural form of hormone, as opposed to the potent analogues used in sponges.",https://en.wikipedia.org/wiki/Controlled_internal_drug_release
527,Controlled internal drug release,A dose of 550 mg of progesterone has been found to be effective in controlling estrus and ovulation in sheep.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
528,Controlled internal drug release,= Treatment of follicular cysts =CIDRs may be used as a treatment in cows with follicular cysts.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
529,Controlled internal drug release,"Follicular cysts in cattle affect a significant proportion of dairy cows in several countries, and hinder the dairy industry by extending the period from calving to conception.",https://en.wikipedia.org/wiki/Controlled_internal_drug_release
530,Controlled internal drug release,CIDRs help by reducing the Luteinizing Hormone pulse frequency and inducing atresia of cystic follicles.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
531,Controlled internal drug release,This may also allow affected cows to be re-used in breeding or embryo transfer programs.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
532,Controlled internal drug release,"History CIDRs were developed by AHI Plastic Moulding Company in Hamilton, New Zealand, in conjunction with the Ministry of Agriculture and Forestry (New Zealand).",https://en.wikipedia.org/wiki/Controlled_internal_drug_release
533,Controlled internal drug release,Developmental trials began in 1981.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
534,Controlled internal drug release,The CIDR-S was licensed in 1986 and the CIDR-G in 1988.,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
535,Controlled internal drug release,,https://en.wikipedia.org/wiki/Controlled_internal_drug_release
